"code","state","city","lat","lng","coslat","coslng","sinlat","sinlng"
"1168057000","서울특별시","강남구","37.5163","127.0485","0.793180122","-0.60249084","0.608987104","0.798125797"
"1168058000","서울특별시","강남구","37.509","127.0575","0.793257706","-0.602616202","0.608886041","0.798031148"
"1168059000","서울특별시","강남구","37.5084","127.0481","0.793264083","-0.602485268","0.608877734","0.798130003"
"1168060000","서울특별시","강남구","37.4905","127.0639","0.793454266","-0.602705339","0.608629878","0.79796383"
"1168061000","서울특별시","강남구","37.4971","127.069","0.793384151","-0.602776365","0.608721273","0.797910179"
"1168062000","서울특별시","강남구","37.4994","127.0663","0.793359715","-0.602738764","0.608753121","0.797938583"
"1168063000","서울특별시","강남구","37.497","127.0599","0.793385214","-0.602649629","0.608719888","0.798005905"
"1168064000","서울특별시","강남구","37.4926","127.0351","0.793431958","-0.602304163","0.608658959","0.798266682"
"1168065000","서울특별시","강남구","37.4932","127.0489","0.793425584","-0.602496412","0.608667268","0.798121591"
"1168065500","서울특별시","강남구","37.4881","127.0405","0.793479759","-0.602379395","0.608596641","0.798209913"
"1168065600","서울특별시","강남구","37.4799","127.0454","0.793566852","-0.602447657","0.608483074","0.798158394"
"1168066000","서울특별시","강남구","37.4791","127.0596","0.793575348","-0.602645451","0.608471994","0.79800906"
"1168067000","서울특별시","강남구","37.4852","127.0757","0.793510562","-0.602869666","0.608556479","0.797839687"
"1168068000","서울특별시","강남구","37.4869","127.0709","0.793492506","-0.602802824","0.608580022","0.79789019"
"1168069000","서울특별시","강남구","37.476","127.0537","0.793608268","-0.602563273","0.608429057","0.798071113"
"1168070000","서울특별시","강남구","37.4664","127.1094","0.7937102","-0.603338832","0.608296078","0.797484955"
"1168072000","서울특별시","강남구","37.4805","127.0886","0.79356048","-0.603049282","0.608491385","0.797703932"
"1168073000","서울특별시","강남구","37.4891","127.0901","0.793469137","-0.603070166","0.60861049","0.797688144"
"1168074000","서울특별시","강남구","37.4893","127.0757","0.793467013","-0.602869666","0.608613259","0.797839687"
"1168075000","서울특별시","강남구","37.486","127.107","0.793502065","-0.603305427","0.608567558","0.797510227"
"1171000000","서울특별시","송파구","37.5118","127.1079","0.79322795","-0.603317954","0.608924806","0.79750075"
"1171051000","서울특별시","송파구","37.5352","127.1242","0.792979194","-0.603544809","0.609248715","0.797329081"
"1171052000","서울특별시","송파구","37.526","127.1189","0.793077011","-0.603471052","0.609121379","0.797384907"
"1171053100","서울특별시","송파구","37.4941","127.1454","0.793416023","-0.603839787","0.608679731","0.797105709"
"1171053200","서울특별시","송파구","37.4907","127.149","0.793452141","-0.60388987","0.608632647","0.797067767"
"1171054000","서울특별시","송파구","37.4932","127.1521","0.793425584","-0.603932995","0.608667268","0.797035092"
"1171055000","서울특별시","송파구","37.4941","127.1507","0.793416023","-0.603913519","0.608679731","0.797049849"
"1171056100","서울특별시","송파구","37.5081","127.126","0.793267271","-0.603569858","0.608873581","0.79731012"
"1171056200","서울특별시","송파구","37.5118","127.1165","0.79322795","-0.60343765","0.608924806","0.797410184"
"1171056600","서울특별시","송파구","37.5126","127.1365","0.793219447","-0.603715962","0.608935882","0.797199496"
"1171057000","서울특별시","송파구","37.5002","127.1302","0.793351215","-0.603628302","0.608764198","0.797265873"
"1171058000","서울특별시","송파구","37.5031","127.1118","0.793320402","-0.603372236","0.608804353","0.797459682"
"1171059000","서울특별시","송파구","37.4994","127.1189","0.793359715","-0.603471052","0.608753121","0.797384907"
"1171060000","서울특별시","송파구","37.5008","127.1058","0.79334484","-0.603288723","0.608772506","0.797522863"
"1171061000","서울특별시","송파구","37.5","127.0946","0.79335334","-0.603132815","0.608761429","0.797640776"
"1171062000","서울특별시","송파구","37.4928","127.1239","0.793429833","-0.603540634","0.608661728","0.797332241"
"1171063100","서울특별시","송파구","37.4938","127.1077","0.79341921","-0.60331517","0.608675576","0.797502856"
"1171063200","서울특별시","송파구","37.4958","127.1286","0.793397963","-0.603606038","0.608703272","0.79728273"
"1171064100","서울특별시","송파구","37.4872","127.1262","0.793489319","-0.603572641","0.608584177","0.797308013"
"1171064200","서울특별시","송파구","37.4871","127.1131","0.793490381","-0.60339033","0.608582792","0.797445992"
"1171064600","서울특별시","송파구","37.4841","127.1345","0.793522246","-0.603688134","0.608541244","0.797220569"
"1171065000","서울특별시","송파구","37.5034","127.0864","0.793317214","-0.603018652","0.608808506","0.797727087"
"1171067000","서울특별시","송파구","37.5119","127.09","0.793226887","-0.603068774","0.608926191","0.797689196"
"1171068000","서울특별시","송파구","37.5045","127.0964","0.793305526","-0.603157873","0.608823737","0.797621828"
"1171069000","서울특별시","송파구","37.5164","127.1101","0.79317906","-0.603348575","0.608988489","0.797477584"
"1171071000","서울특별시","송파구","37.5154","127.1027","0.793189688","-0.603245572","0.608974645","0.797555502"
"1171072000","서울특별시","송파구","37.5059","127.0791","0.793290649","-0.60291701","0.608843121","0.79780391"
"1174000000","서울특별시","강동구","37.5274","127.1259","0.793062128","-0.603568466","0.609140757","0.797311173"
"1174051500","서울특별시","강동구","37.5667","127.1804","0.792644123","-0.604326599","0.609684586","0.796736695"
"1174052000","서울특별시","강동구","37.5488","127.1676","0.792834558","-0.604148591","0.609436924","0.796871683"
"1174053000","서울특별시","강동구","37.547","127.148","0.792853704","-0.603875958","0.609412016","0.797078307"
"1174054000","서울특별시","강동구","37.5436","127.1534","0.792889865","-0.603951079","0.609364966","0.797021389"
"1174055000","서울특별시","강동구","37.5562","127.151","0.79275584","-0.603917692","0.609539317","0.797046687"
"1174056000","서울특별시","강동구","37.5577","127.1665","0.792739882","-0.604133292","0.609560071","0.796883282"
"1174057000","서울특별시","강동구","37.5487","127.1348","0.792835622","-0.603692309","0.60943554","0.797217409"
"1174058000","서울특별시","강동구","37.549","127.1294","0.792832431","-0.60361717","0.609439691","0.797274302"
"1174059000","서울특별시","강동구","37.5524","127.1404","0.792796264","-0.603770225","0.609486738","0.797158401"
"1174059100","서울특별시","강동구","37.5496","127.1378","0.792826048","-0.60373405","0.609447994","0.797185798"
"1174060000","서울특별시","강동구","37.5423","127.1389","0.792903691","-0.603749355","0.609346975","0.797174207"
"1174061000","서울특별시","강동구","37.5398","127.1229","0.792930278","-0.603526718","0.609312378","0.797342775"
"1174062000","서울특별시","강동구","37.537","127.132","0.792960054","-0.603653349","0.609273627","0.79724691"
"1174063000","서울특별시","강동구","37.5434","127.1338","0.792891992","-0.603678394","0.609362198","0.797227945"
"1174064000","서울특별시","강동구","37.5278","127.126","0.793057875","-0.603569858","0.609146294","0.79731012"
"1174065000","서울특별시","강동구","37.5296","127.1316","0.793038738","-0.603647783","0.609171208","0.797251124"
"1174066000","서울특별시","강동구","37.5234","127.1349","0.793104652","-0.6036937","0.609085389","0.797216355"
"1174067000","서울특별시","강동구","37.5319","127.1447","0.793014283","-0.603830049","0.609203042","0.797113086"
"1174068000","서울특별시","강동구","37.5364","127.1482","0.792966434","-0.603878741","0.609265323","0.797076199"
"1174069000","서울특별시","강동구","37.5208","127.1388","0.79313229","-0.603747963","0.609049399","0.797175261"
"1174070000","서울특별시","강동구","37.5306","127.144","0.793028105","-0.60382031","0.609185049","0.797120463"
"2600000000","부산광역시","","35.177","129.077","0.817376227","-0.630364232","0.576104247","0.776299514"
"2611000000","부산광역시","중구","35.1032","129.0345","0.818117602","-0.629788227","0.575050945","0.776766883"
"2611051000","부산광역시","중구","35.0982","129.0376","0.818167781","-0.629830253","0.574979549","0.776732807"
"2611052000","부산광역시","중구","35.1019","129.0369","0.818130649","-0.629820763","0.575032383","0.776740501"
"2611053000","부산광역시","중구","35.1011","129.0333","0.818138678","-0.629771958","0.575020959","0.776780073"
"2611054500","부산광역시","중구","35.1007","129.0276","0.818142692","-0.629694678","0.575015248","0.776842721"
"2611056000","부산광역시","중구","35.0973","129.0288","0.818176813","-0.629710948","0.574966697","0.776829532"
"2611057000","부산광역시","중구","35.0969","129.0328","0.818180827","-0.629765179","0.574960985","0.776785568"
"2611058000","부산광역시","중구","35.0943","129.0341","0.818206917","-0.629782804","0.574923857","0.776771279"
"2611059000","부산광역시","중구","35.108","129.0373","0.818069424","-0.629826186","0.575119482","0.776736104"
"2611060000","부산광역시","중구","35.1085","129.034","0.818064405","-0.629781448","0.575126621","0.776772378"
"2614000000","부산광역시","서구","35.0948","129.0264","0.8182019","-0.629678407","0.574930997","0.776855909"
"2614051000","부산광역시","서구","35.1065","129.0225","0.81808448","-0.629625527","0.575098064","0.776898768"
"2614052000","부산광역시","서구","35.1099","129.0254","0.818050351","-0.629664849","0.57514661","0.776866899"
"2614053000","부산광역시","서구","35.1113","129.0195","0.818036298","-0.629584848","0.575166598","0.776931734"
"2614054000","부산광역시","서구","35.108","129.0167","0.818069424","-0.629546879","0.575119482","0.7769625"
"2614056000","부산광역시","서구","35.1104","129.0142","0.818045332","-0.629512977","0.575153748","0.776989969"
"2614057000","부산광역시","서구","35.1161","129.0148","0.81798811","-0.629521114","0.575235128","0.776983377"
"2614059000","부산광역시","서구","35.1007","129.0208","0.818142692","-0.629602476","0.575015248","0.776917449"
"2614061500","부산광역시","서구","35.0971","129.0177","0.81817882","-0.629560439","0.574963841","0.776951513"
"2614063000","부산광역시","서구","35.0929","129.0226","0.818220965","-0.629626883","0.574903864","0.776897669"
"2614064000","부산광역시","서구","35.0949","129.0239","0.818200896","-0.62964451","0.574932425","0.776883383"
"2614065000","부산광역시","서구","35.0897","129.0256","0.818253072","-0.62966756","0.574858165","0.776864701"
"2614066000","부산광역시","서구","35.0816","129.0219","0.818334333","-0.629617391","0.574742481","0.776905361"
"2614067000","부산광역시","서구","35.0812","129.0253","0.818338345","-0.629663493","0.574736768","0.776867998"
"2614068000","부산광역시","서구","35.0769","129.0236","0.818381476","-0.629640442","0.574675351","0.77688668"
"2617000000","부산광역시","동구","35.1359","129.0592","0.817789274","-0.630123029","0.57551777","0.776495311"
"2617051000","부산광역시","동구","35.1109","129.0392","0.818040313","-0.629851943","0.575160887","0.776715218"
"2617052000","부산광역시","동구","35.1134","129.0408","0.818015216","-0.629873633","0.57519658","0.776697629"
"2617053000","부산광역시","동구","35.1182","129.0421","0.817967026","-0.629891255","0.575265108","0.776683337"
"2617055000","부산광역시","동구","35.1229","129.0367","0.817919834","-0.629818052","0.575332205","0.7767427"
"2617056000","부산광역시","동구","35.1223","129.0445","0.817925859","-0.629923788","0.575323639","0.776656952"
"2617057000","부산광역시","동구","35.1253","129.0473","0.817895734","-0.629961742","0.575366465","0.776626167"
"2617059000","부산광역시","동구","35.124","129.043","0.817908788","-0.629903455","0.575347907","0.776673443"
"2617060000","부산광역시","동구","35.1307","129.0447","0.817841503","-0.629926499","0.575443547","0.776654753"
"2617061000","부산광역시","동구","35.1283","129.0514","0.817865606","-0.630017315","0.575409289","0.776581086"
"2617064000","부산광역시","동구","35.1336","129.0511","0.817812376","-0.630013249","0.575484941","0.776584385"
"2617065000","부산광역시","동구","35.1363","129.0583","0.817785256","-0.630110832","0.575523479","0.776505209"
"2617066000","부산광역시","동구","35.1319","129.062","0.817829451","-0.630160975","0.575460676","0.776464516"
"2617067000","부산광역시","동구","35.1386","129.0556","0.817762152","-0.630074239","0.575556307","0.776534901"
"2617068000","부산광역시","동구","35.1273","129.056","0.817875649","-0.630079661","0.575395015","0.776530502"
"2620000000","부산광역시","영도구","35.0881","129.0702","0.818269125","-0.630272094","0.574835315","0.776374322"
"2620053000","부산광역시","영도구","35.0868","129.0399","0.818282167","-0.629861432","0.574816749","0.776707523"
"2620054000","부산광역시","영도구","35.0872","129.047","0.818278154","-0.629957676","0.574822461","0.776629466"
"2620055000","부산광역시","영도구","35.0839","129.0436","0.81831126","-0.629911589","0.574775331","0.776666847"
"2620058500","부산광역시","영도구","35.0802","129.0475","0.818348376","-0.629964453","0.574722485","0.776623968"
"2620059000","부산광역시","영도구","35.0904","129.0466","0.818246049","-0.629952254","0.574868162","0.776633863"
"2620060500","부산광역시","영도구","35.0911","129.0484","0.818239026","-0.629976652","0.574878158","0.776614073"
"2620063000","부산광역시","영도구","35.0938","129.0607","0.818211934","-0.630143358","0.574916716","0.776478814"
"2620064000","부산광역시","영도구","35.0888","129.068","0.818262102","-0.630242283","0.574845312","0.776398522"
"2620065000","부산광역시","영도구","35.0718","129.0707","0.818432626","-0.630278869","0.574602503","0.776368822"
"2620066000","부산광역시","영도구","35.0647","129.0829","0.818503824","-0.630444167","0.57450108","0.776234599"
"2620067000","부산광역시","영도구","35.0816","129.0709","0.818334333","-0.630281579","0.574742481","0.776366621"
"2623000000","부산광역시","부산진구","35.16","129.0553","0.817547125","-0.630070174","0.575861701","0.7765382"
"2623051000","부산광역시","부산진구","35.1573","129.0609","0.817574261","-0.630146068","0.575823174","0.776476614"
"2623052000","부산광역시","부산진구","35.1495","129.0591","0.817652643","-0.630121674","0.575711868","0.776496411"
"2623053000","부산광역시","부산진구","35.1626","129.0635","0.817520992","-0.630181303","0.5758988","0.776448019"
"2623054000","부산광역시","부산진구","35.1697","129.055","0.817449622","-0.630066108","0.576000101","0.776541499"
"2623055000","부산광역시","부산진구","35.1756","129.0498","0.817390304","-0.629995628","0.576084274","0.776598679"
"2623056000","부산광역시","부산진구","35.1714","129.0667","0.817432531","-0.630224667","0.576024355","0.776412821"
"2623057000","부산광역시","부산진구","35.1698","129.078","0.817448616","-0.630377781","0.576001528","0.776288512"
"2623060000","부산광역시","부산진구","35.1513","129.0696","0.817634556","-0.630263964","0.575737555","0.776380922"
"2623061000","부산광역시","부산진구","35.1586","129.0684","0.817561196","-0.630247703","0.575841724","0.776394122"
"2623062000","부산광역시","부산진구","35.1482","129.0686","0.817665706","-0.630250413","0.575693316","0.776391922"
"2623064000","부산광역시","부산진구","35.1605","129.0518","0.817542099","-0.630022736","0.575868835","0.776576688"
"2623066000","부산광역시","부산진구","35.1659","129.0421","0.817487821","-0.629891255","0.575945884","0.776683337"
"2623067000","부산광역시","부산진구","35.1597","129.0424","0.81755014","-0.629895322","0.57585742","0.776680039"
"2623068000","부산광역시","부산진구","35.1549","129.0503","0.81759838","-0.630002405","0.575788927","0.776593181"
"2623069000","부산광역시","부산진구","35.1614","129.038","0.817533054","-0.629835675","0.575881677","0.776728409"
"2623070000","부산광역시","부산진구","35.1649","129.0388","0.817497874","-0.62984652","0.575931616","0.776719615"
"2623071000","부산광역시","부산진구","35.1519","129.0441","0.817628527","-0.629918366","0.575746117","0.77666135"
"2623072000","부산광역시","부산진구","35.1467","129.0313","0.817680777","-0.629744843","0.575671909","0.776802055"
"2623073000","부산광역시","부산진구","35.1502","129.0366","0.81764561","-0.629816696","0.575721857","0.776743799"
"2623074000","부산광역시","부산진구","35.1496","129.0242","0.817651638","-0.629648578","0.575713295","0.776880086"
"2623075000","부산광역시","부산진구","35.1417","129.0217","0.817731011","-0.629614679","0.575600551","0.776907559"
"2623076000","부산광역시","부산진구","35.1527","129.0242","0.817620488","-0.629648578","0.575757533","0.776880086"
"2623077000","부산광역시","부산진구","35.1439","129.0633","0.817708909","-0.630178593","0.575631949","0.776450218"
"2623078000","부산광역시","부산진구","35.1433","129.0584","0.817714937","-0.630112187","0.575623386","0.776504109"
"2623079000","부산광역시","부산진구","35.1486","129.0505","0.817661686","-0.630005116","0.575699024","0.776590982"
"2626000000","부산광역시","동래구","35.2019","129.0859","0.817125783","-0.63048481","0.576459413","0.776201587"
"2626051000","부산광역시","동래구","35.193","129.0934","0.817215317","-0.630586409","0.576332479","0.776119051"
"2626052000","부산광역시","동래구","35.2027","129.0884","0.817117734","-0.630518678","0.576470823","0.776174077"
"2626053000","부산광역시","동래구","35.2029","129.0829","0.817115721","-0.630444167","0.576473675","0.776234599"
"2626054000","부산광역시","동래구","35.2094","129.0839","0.817050317","-0.630457715","0.57656637","0.776223595"
"2626055000","부산광역시","동래구","35.217","129.0824","0.816973831","-0.630437393","0.576674743","0.7762401"
"2626056000","부산광역시","동래구","35.2049","129.0753","0.817095598","-0.630341198","0.576502197","0.776318217"
"2626057000","부산광역시","동래구","35.2019","129.0686","0.817125783","-0.630250413","0.576459413","0.776391922"
"2626058000","부산광역시","동래구","35.1959","129.0643","0.817186145","-0.630192144","0.576373841","0.776439219"
"2626059000","부산광역시","동래구","35.1972","129.0592","0.817173067","-0.630123029","0.576392382","0.776495311"
"2626060000","부산광역시","동래구","35.1964","129.0717","0.817181115","-0.630292419","0.576380972","0.776357821"
"2626074000","부산광역시","동래구","35.194","129.1009","0.817205258","-0.630687997","0.576346742","0.7760365"
"2626075000","부산광역시","동래구","35.1946","129.1123","0.817199222","-0.630842391","0.5763553","0.775910999"
"2626076100","부산광역시","동래구","35.2016","129.1065","0.817128801","-0.630763843","0.576455135","0.775974854"
"2626076200","부산광역시","동래구","35.2049","129.1047","0.817095598","-0.630739465","0.576502197","0.77599467"
"2629000000","부산광역시","남구","35.1334","129.0865","0.817814385","-0.630492938","0.575482086","0.776194985"
"2629051000","부산광역시","남구","35.1315","129.0957","0.817833468","-0.630617564","0.575454966","0.776093737"
"2629052000","부산광역시","남구","35.1314","129.0865","0.817834473","-0.630492938","0.575453539","0.776194985"
"2629053000","부산광역시","남구","35.1316","129.1026","0.817832464","-0.630711023","0.575456394","0.776017787"
"2629054000","부산광역시","남구","35.1267","129.0936","0.817881674","-0.630589118","0.57538645","0.776116849"
"2629055000","부산광역시","남구","35.1354","129.0925","0.817794296","-0.630574218","0.575510633","0.776128956"
"2629056000","부산광역시","남구","35.1319","129.0858","0.817829451","-0.630483455","0.575460676","0.776202688"
"2629057000","부산광역시","남구","35.1177","129.1113","0.817972046","-0.630828849","0.57525797","0.775922009"
"2629058000","부산광역시","남구","35.1118","129.1157","0.818031278","-0.630888433","0.575173737","0.775873562"
"2629059000","부산광역시","남구","35.1179","129.1151","0.817970038","-0.630880308","0.575260825","0.775880169"
"2629060000","부산광역시","남구","35.1101","129.1127","0.818048344","-0.630847808","0.575149465","0.775906594"
"2629061000","부산광역시","남구","35.1144","129.0975","0.818005177","-0.630641945","0.575210857","0.776073925"
"2629062000","부산광역시","남구","35.1138","129.0829","0.818011201","-0.630444167","0.575202291","0.776234599"
"2629063000","부산광역시","남구","35.1195","129.0868","0.817953973","-0.630497002","0.575283667","0.776191684"
"2629064000","부산광역시","남구","35.1219","129.0781","0.817929875","-0.630379135","0.575317929","0.776287412"
"2629065000","부산광역시","남구","35.1266","129.0731","0.817882679","-0.630311389","0.575385022","0.77634242"
"2629068000","부산광역시","남구","35.1394","129.0736","0.817754116","-0.630318164","0.575567725","0.776336919"
"2629069000","부산광역시","남구","35.1422","129.071","0.817725988","-0.630282934","0.575607687","0.776365521"
"2629070000","부산광역시","남구","35.1351","129.0739","0.81779731","-0.630322229","0.575506351","0.776333619"
"2629071000","부산광역시","남구","35.133","129.0712","0.817818402","-0.630285644","0.575476377","0.776363321"
"2632000000","부산광역시","북구","35.1942","128.9925","0.817203246","-0.629218657","0.576349594","0.777228333"
"2632051000","부산광역시","북구","35.2034","129.0034","0.817110691","-0.629366507","0.576480806","0.777108615"
"2632052000","부산광역시","북구","35.1996","129.0002","0.817148923","-0.629323104","0.576426611","0.777143765"
"2632052100","부산광역시","북구","35.1918","129.011","0.817227387","-0.629469581","0.576315363","0.777025126"
"2632053000","부산광역시","북구","35.247","129.0151","0.816671773","-0.629525182","0.57710243","0.77698008"
"2632054100","부산광역시","북구","35.2217","129.0125","0.816926524","-0.629489923","0.576741757","0.777008647"
"2632054200","부산광역시","북구","35.2405","129.022","0.816737238","-0.629618747","0.577009778","0.776904262"
"2632054300","부산광역시","북구","35.2288","129.0123","0.816855049","-0.629487211","0.576842985","0.777010844"
"2632055000","부산광역시","북구","35.2094","129.019","0.817050317","-0.629578068","0.57656637","0.776937228"
"2632056000","부산광역시","북구","35.2093","129.0102","0.817051324","-0.629458731","0.576564944","0.777033915"
"2632056100","부산광역시","북구","35.2068","129.0197","0.81707648","-0.62958756","0.576529293","0.776929536"
"2632057100","부산광역시","북구","35.2104","129.0385","0.817040254","-0.629842454","0.57658063","0.776722913"
"2632057200","부산광역시","북구","35.2071","129.0395","0.817073462","-0.62985601","0.576533571","0.77671192"
"2632057300","부산광역시","북구","35.2083","129.0314","0.817061386","-0.629746198","0.576550684","0.776800956"
"2635000000","부산광역시","해운대구","35.16","129.1658","0.817547125","-0.631566624","0.575861701","0.775321611"
"2635051000","부산광역시","해운대구","35.1598","129.1603","0.817549135","-0.631492195","0.575858847","0.775382233"
"2635052000","부산광역시","해운대구","35.1682","129.1422","0.817464701","-0.631247217","0.5759787","0.775581686"
"2635053000","부산광역시","해운대구","35.1595","129.1665","0.81755215","-0.631576096","0.575854567","0.775313894"
"2635054000","부산광역시","해운대구","35.1588","129.1821","0.817559185","-0.631787168","0.575844578","0.775141906"
"2635055100","부산광역시","해운대구","35.1678","129.1766","0.817468722","-0.631712757","0.575972993","0.775202549"
"2635055200","부산광역시","해운대구","35.1661","129.1849","0.817485811","-0.631825048","0.575948738","0.77511103"
"2635055300","부산광역시","해운대구","35.1693","129.169","0.817453643","-0.631609925","0.575994394","0.775286336"
"2635055400","부산광역시","해운대구","35.1749","129.1785","0.817397342","-0.631738464","0.576074288","0.7751816"
"2635056000","부산광역시","해운대구","35.1806","129.2059","0.817340028","-0.632109099","0.576155603","0.774879402"
"2635057000","부산광역시","해운대구","35.1981","129.1212","0.817164013","-0.630962909","0.576405218","0.775812998"
"2635058000","부산광역시","해운대구","35.1928","129.1324","0.817217329","-0.63111455","0.576329626","0.775689644"
"2635059000","부산광역시","해운대구","35.198","129.1357","0.817165019","-0.631159226","0.576403792","0.775653293"
"2635059500","부산광역시","해운대구","35.2061","129.1193","0.817083524","-0.630937182","0.57651931","0.775833921"
"2635061000","부산광역시","해운대구","35.2221","129.15","0.816922497","-0.631352795","0.576747461","0.775495743"
"2635062000","부산광역시","해운대구","35.2258","129.1627","0.816885251","-0.631524674","0.576800214","0.77535578"
"2635063000","부산광역시","해운대구","35.2214","129.1545","0.816929544","-0.631413701","0.57673748","0.775446154"
"2635065000","부산광역시","해운대구","35.1809","129.1256","0.817337011","-0.631022485","0.576159882","0.775764541"
"2635066000","부산광역시","해운대구","35.1866","129.1277","0.817279689","-0.631050918","0.576241191","0.775741412"
"2638000000","부산광역시","사하구","35.1014","128.977","0.818135667","-0.629008374","0.575025243","0.777398524"
"2638051000","부산광역시","사하구","35.0965","128.9916","0.818184841","-0.629206449","0.574955273","0.777238216"
"2638052000","부산광역시","사하구","35.1004","129.0063","0.818145703","-0.629405839","0.575010964","0.777076759"
"2638053000","부산광역시","사하구","35.0972","129.0004","0.818177817","-0.629325817","0.574965269","0.777141568"
"2638054000","부산광역시","사하구","35.096","128.9854","0.818189858","-0.62912234","0.574948133","0.777306298"
"2638055000","부산광역시","사하구","35.0998","128.9789","0.818151725","-0.629034153","0.575002396","0.777377665"
"2638056100","부산광역시","사하구","35.1008","128.9665","0.818141689","-0.628865898","0.575016676","0.777513783"
"2638056200","부산광역시","사하구","35.1114","128.9627","0.818035294","-0.62881433","0.575168026","0.777555489"
"2638057100","부산광역시","사하구","35.0869","128.9766","0.818281164","-0.629002947","0.574818177","0.777402916"
"2638057200","부산광역시","사하구","35.0915","128.9616","0.818235012","-0.628799402","0.574883871","0.777567561"
"2638058000","부산광역시","사하구","35.0798","128.9691","0.818352388","-0.628901179","0.574716772","0.777485245"
"2638059000","부산광역시","사하구","35.0747","128.9748","0.818403542","-0.628978524","0.574643927","0.777422676"
"2638060100","부산광역시","사하구","35.0561","128.9736","0.818590046","-0.628962241","0.574378217","0.777435849"
"2638060200","부산광역시","사하구","35.0603","128.9844","0.81854794","-0.629108773","0.574438222","0.777317279"
"2638061000","부산광역시","사하구","35.0788","128.99","0.818362419","-0.629184744","0.574702489","0.777255787"
"2638062000","부산광역시","사하구","35.0849","129.0069","0.818301229","-0.629413976","0.574789613","0.777070168"
"2638063000","부산광역시","사하구","35.0915","129.0116","0.818235012","-0.629477718","0.574883871","0.777018534"
"2641000000","부산광역시","금정구","35.2401","129.0943","0.816741267","-0.6305986","0.577004076","0.776109145"
"2641051000","부산광역시","금정구","35.2153","129.1014","0.816990941","-0.63069477","0.576650502","0.776030997"
"2641052000","부산광역시","금정구","35.2098","129.1069","0.817046292","-0.63076926","0.576572074","0.775970451"
"2641053000","부산광역시","금정구","35.2124","129.1097","0.817020127","-0.630807181","0.57660915","0.775939624"
"2641054000","부산광역시","금정구","35.2142","129.1062","0.817002012","-0.63075978","0.576634817","0.775978157"
"2641055000","부산광역시","금정구","35.2172","129.1134","0.816971818","-0.630857287","0.576677594","0.775898887"
"2641057000","부산광역시","금정구","35.2214","129.0944","0.816929544","-0.630599955","0.57673748","0.776108045"
"2641058000","부산광역시","금정구","35.2267","129.095","0.81687619","-0.630608082","0.576813045","0.776101441"
"2641059000","부산광역시","금정구","35.2374","129.0961","0.816768456","-0.630622982","0.576965587","0.776089334"
"2641059100","부산광역시","금정구","35.2168","129.0909","0.816975844","-0.630552544","0.576671891","0.776146564"
"2641060000","부산광역시","금정구","35.2347","129.0872","0.816795644","-0.630502421","0.576927097","0.776187282"
"2641061000","부산광역시","금정구","35.2225","129.0844","0.816918471","-0.630464489","0.576753164","0.776218093"
"2641062000","부산광역시","금정구","35.2244","129.0879","0.816899345","-0.630511904","0.576780253","0.776179579"
"2641063500","부산광역시","금정구","35.2952","129.1156","0.816185998","-0.630887079","0.57778925","0.775874663"
"2641066500","부산광역시","금정구","35.2721","129.0921","0.816418879","-0.630568799","0.57746014","0.776133358"
"2641067000","부산광역시","금정구","35.2686","129.0946","0.816454153","-0.630602664","0.577410267","0.776105843"
"2641068000","부산광역시","금정구","35.242","129.0892","0.816722132","-0.630529515","0.57703116","0.776165273"
"2641069000","부산광역시","금정구","35.2521","129.0929","0.816620401","-0.630579636","0.577175121","0.776124553"
"2641070000","부산광역시","금정구","35.2473","129.0583","0.816668752","-0.630110832","0.577106706","0.776505209"
"2644000000","부산광역시","강서구","35.2092","128.9829","0.81705233","-0.629088423","0.576563518","0.777333748"
"2644051000","부산광역시","강서구","35.2114","128.9829","0.817030191","-0.629088423","0.57659489","0.777333748"
"2644052000","부산광역시","강서구","35.1754","128.9587","0.817392315","-0.628760044","0.576081421","0.777599387"
"2644053000","부산광역시","강서구","35.2115","128.9375","0.817029184","-0.628472282","0.576596316","0.777831981"
"2644054000","부산광역시","강서구","35.105","128.9287","0.818099536","-0.628352808","0.575076647","0.777928498"
"2644055000","부산광역시","강서구","35.1933","128.9041","0.817212299","-0.628018746","0.576336758","0.77819821"
"2644056000","부산광역시","강서구","35.1235","128.8608","0.817913809","-0.627430461","0.57534077","0.778672599"
"2644057000","부산광역시","강서구","35.0496","128.833","0.818655202","-0.627052574","0.574285348","0.778976938"
"2647000000","부산광역시","연제구","35.1732","129.0821","0.817414434","-0.630433329","0.576050035","0.776243401"
"2647061000","부산광역시","연제구","35.1917","129.083","0.817228393","-0.630445522","0.576313937","0.776233498"
"2647062000","부산광역시","연제구","35.1846","129.0725","0.817299803","-0.630303259","0.576212663","0.77634902"
"2647063000","부산광역시","연제구","35.181","129.0753","0.817336006","-0.630341198","0.576161309","0.776318217"
"2647064000","부산광역시","연제구","35.1761","129.07","0.817385277","-0.630269384","0.576091407","0.776376522"
"2647065000","부산광역시","연제구","35.1859","129.0938","0.817286729","-0.630591827","0.576231206","0.776114648"
"2647066000","부산광역시","연제구","35.1768","129.0816","0.817378238","-0.630426555","0.576101394","0.776248903"
"2647067000","부산광역시","연제구","35.1703","129.0965","0.81744359","-0.6306284","0.576008661","0.776084931"
"2647068000","부산광역시","연제구","35.1832","129.0872","0.817313882","-0.630502421","0.576192692","0.776187282"
"2647069000","부산광역시","연제구","35.1814","129.0784","0.817331983","-0.6303832","0.576167015","0.776284111"
